ID_Contrato,Nome_Assessoria,Data_Envio_Assessoria,Dias_Em_Atraso_Inicial,Valor_Inadimplente_Inicial,Status_Cobranca,Score_Interno_Risco,Regiao_Cliente
CONTR_2026_02113,Fenix Recuperacao de Credito,2026-02-20,99,8684.26,Insucesso,67.0,Sudeste
CONTR_2026_02114,Acerta Credito Integrado,2026-01-21,70,7807.72,Acordo Firmado,63.0,Sudeste
CONTR_2026_02115,Nexus Mediacao Financeira,2026-04-17,103,12417.38,Acordo Firmado,23.0,Sul
CONTR_2026_02116,Fenix Recuperacao de Credito,2026-04-27,98,14407.39,Acordo Firmado,50.0,Nordeste
CONTR_2026_02117,Vertice Asset e Cobranca,2026-01-06,116,4146.52,Acordo Firmado,65.0,Nordeste
CONTR_2026_02118,Nexus Mediacao Financeira,2026-03-14,108,2862.15,Acordo Firmado,69.0,Nordeste
CONTR_2026_02119,Fenix Recuperacao de Credito,2026-03-06,92,4785.0,Em Aberto,44.0,Nordeste
CONTR_2026_02120,Acerta Credito Integrado,2026-03-17,102,1688.43,Acordo Firmado,58.0,Sudeste
CONTR_2026_02121,Acerta Credito Integrado,2026-02-27,105,15116.06,Em Aberto,57.0,Centro-Oeste
CONTR_2026_02122,Nexus Mediacao Financeira,2026-03-19,122,21830.2,Em Aberto,37.0,Sul
CONTR_2026_02123,Vertice Asset e Cobranca,2026-01-06,142,6487.9,Acordo Firmado,65.0,Sudeste
CONTR_2026_02124,Vertice Asset e Cobranca,2026-03-06,107,8055.29,Em Aberto,18.0,Nordeste
CONTR_2026_02125,Vertice Asset e Cobranca,2026-03-27,105,3155.39,Acordo Firmado,5.0,Sudeste
CONTR_2026_02126,Nexus Mediacao Financeira,2026-02-03,83,11259.57,Acordo Firmado,82.0,Sul
CONTR_2026_02127,Nexus Mediacao Financeira,2026-02-25,79,12728.08,Em Aberto,99.0,Sul
CONTR_2026_02128,Fenix Recuperacao de Credito,2026-03-16,68,1600.1,Acordo Firmado,96.0,Nordeste
CONTR_2026_02129,Acerta Credito Integrado,2026-01-03,15,1904.62,Em Aberto,26.0,Sudeste
CONTR_2026_02130,Vertice Asset e Cobranca,2026-02-11,64,2711.29,Insucesso,33.0,Sudeste
CONTR_2026_02131,Fenix Recuperacao de Credito,2026-03-03,84,7281.48,Em Aberto,42.0,Sudeste
CONTR_2026_02132,Fenix Recuperacao de Credito,2026-01-06,80,2212.81,Em Aberto,88.0,Sul
CONTR_2026_02133,Nexus Mediacao Financeira,2026-01-06,103,2442.82,Ajuizado,27.0,Sudeste
CONTR_2026_02134,Nexus Mediacao Financeira,2026-03-04,65,3605.23,Insucesso,54.0,Nordeste
CONTR_2026_02135,Acerta Credito Integrado,2026-01-20,67,5929.07,Em Aberto,83.0,Nordeste
CONTR_2026_02136,Acerta Credito Integrado,2026-01-21,26,19913.38,Insucesso,82.0,Nordeste
CONTR_2026_02137,Fenix Recuperacao de Credito,2026-01-02,104,8859.95,Acordo Firmado,79.0,Nordeste
CONTR_2026_02138,Acerta Credito Integrado,2026-03-31,63,5285.66,Ajuizado,91.0,Sudeste
CONTR_2026_02139,Fenix Recuperacao de Credito,2026-04-05,68,1453.24,Acordo Firmado,75.0,Nordeste
CONTR_2026_02140,Acerta Credito Integrado,2026-03-31,106,4837.04,Acordo Firmado,51.0,Nordeste
CONTR_2026_02141,Acerta Credito Integrado,2026-02-25,63,2341.32,Ajuizado,3.0,Nordeste
CONTR_2026_02142,Nexus Mediacao Financeira,2026-04-06,101,2983.87,Insucesso,39.0,Sudeste
CONTR_2026_02143,Acerta Credito Integrado,2026-01-10,53,2644.15,Em Aberto,71.0,Norte
CONTR_2026_02144,Vertice Asset e Cobranca,2026-03-28,89,3334.32,Insucesso,12.0,Nordeste
CONTR_2026_02145,Vertice Asset e Cobranca,2026-03-11,71,1521.41,Acordo Firmado,33.0,Nordeste
CONTR_2026_02146,Acerta Credito Integrado,2026-01-23,82,5500.0,Insucesso,22.0,Sul
CONTR_2026_02147,Vertice Asset e Cobranca,2026-04-02,135,1434.16,Em Aberto,35.0,Sudeste
CONTR_2026_02148,Vertice Asset e Cobranca,2026-04-23,40,6602.64,Em Aberto,14.0,Sudeste
CONTR_2026_02149,Vertice Asset e Cobranca,2026-01-30,132,7761.55,Em Aberto,26.0,Sudeste
CONTR_2026_02150,Acerta Credito Integrado,2026-03-19,62,4528.28,Insucesso,83.0,Centro-Oeste
CONTR_2026_02151,Vertice Asset e Cobranca,2026-02-06,116,8799.29,Acordo Firmado,85.0,Sudeste
CONTR_2026_02152,Fenix Recuperacao de Credito,2026-02-24,122,18315.79,Insucesso,54.0,Nordeste
CONTR_2026_02153,Acerta Credito Integrado,2026-04-06,102,3277.98,Em Aberto,41.0,Sul
CONTR_2026_02154,Acerta Credito Integrado,2026-02-18,53,6023.56,Em Aberto,45.0,Sudeste
CONTR_2026_02155,Fenix Recuperacao de Credito,2026-02-03,98,3155.83,Acordo Firmado,31.0,Nordeste
CONTR_2026_02156,Fenix Recuperacao de Credito,2026-04-15,166,4129.41,Em Aberto,69.0,Sudeste
CONTR_2026_02157,Fenix Recuperacao de Credito,2026-02-13,90,1305.23,Em Aberto,99.0,Sudeste
CONTR_2026_02158,Vertice Asset e Cobranca,2026-04-25,86,1586.29,Em Aberto,17.0,Nordeste
CONTR_2026_02159,Vertice Asset e Cobranca,2026-01-22,84,9185.79,Em Aberto,60.0,Centro-Oeste
CONTR_2026_02160,Acerta Credito Integrado,2026-01-31,105,1953.58,Acordo Firmado,96.0,Sul
CONTR_2026_02161,Nexus Mediacao Financeira,2026-01-07,87,7205.74,Em Aberto,4.0,Sudeste
CONTR_2026_02162,Nexus Mediacao Financeira,2026-04-15,98,7369.88,Insucesso,10.0,Nordeste
CONTR_2026_02163,Vertice Asset e Cobranca,2026-01-21,81,29098.05,Ajuizado,94.0,Sudeste
CONTR_2026_02164,Acerta Credito Integrado,2026-01-16,58,7147.0,Ajuizado,9.0,Sudeste
CONTR_2026_02165,Vertice Asset e Cobranca,2026-01-20,159,1889.11,Em Aberto,61.0,Sul
CONTR_2026_02166,Vertice Asset e Cobranca,2026-02-12,87,6124.74,Insucesso,90.0,Nordeste
CONTR_2026_02167,Nexus Mediacao Financeira,2026-02-13,185,4913.19,Acordo Firmado,22.0,Sudeste
CONTR_2026_02168,Fenix Recuperacao de Credito,2026-02-16,102,13668.17,Em Aberto,21.0,Sudeste
CONTR_2026_02169,Nexus Mediacao Financeira,2026-04-24,107,7058.34,Em Aberto,23.0,Sudeste
CONTR_2026_02170,Vertice Asset e Cobranca,2026-01-19,80,4854.02,Acordo Firmado,61.0,Nordeste
CONTR_2026_02171,Nexus Mediacao Financeira,2026-02-17,72,6093.68,Em Aberto,12.0,Sudeste
CONTR_2026_02172,Fenix Recuperacao de Credito,2026-04-06,81,4130.08,Ajuizado,95.0,Sudeste
CONTR_2026_02173,Fenix Recuperacao de Credito,2026-03-20,65,4750.52,Insucesso,17.0,Centro-Oeste
CONTR_2026_02174,Acerta Credito Integrado,2026-03-10,62,7606.88,Insucesso,55.0,Sudeste
CONTR_2026_02175,Fenix Recuperacao de Credito,2026-01-11,143,1607.93,Em Aberto,21.0,Sudeste
CONTR_2026_02176,Acerta Credito Integrado,2026-03-20,113,5976.92,Acordo Firmado,54.0,Sudeste
CONTR_2026_02177,Vertice Asset e Cobranca,2026-01-29,134,1661.77,Acordo Firmado,47.0,Nordeste
CONTR_2026_02178,Nexus Mediacao Financeira,2026-04-24,123,10857.76,Insucesso,41.0,Nordeste
CONTR_2026_02179,Nexus Mediacao Financeira,2026-02-14,71,15476.67,Insucesso,97.0,Sul
CONTR_2026_02180,Nexus Mediacao Financeira,2026-03-09,43,8775.24,Em Aberto,15.0,Sudeste
CONTR_2026_02181,Vertice Asset e Cobranca,2026-04-23,76,7529.8,Acordo Firmado,96.0,Centro-Oeste
CONTR_2026_02182,Fenix Recuperacao de Credito,2026-02-05,92,15589.51,Acordo Firmado,59.0,Centro-Oeste
CONTR_2026_02183,Fenix Recuperacao de Credito,2026-02-17,9999,2432.88,Ajuizado,99.0,Nordeste
CONTR_2026_02184,Vertice Asset e Cobranca,2026-03-28,88,2499.25,Em Aberto,15.0,Nordeste
CONTR_2026_02185,Nexus Mediacao Financeira,2026-01-15,178,4479.41,Acordo Firmado,29.0,Nordeste
CONTR_2026_02186,Fenix Recuperacao de Credito,2026-04-20,77,1237.46,Acordo Firmado,11.0,Nordeste
CONTR_2026_02187,Acerta Credito Integrado,2026-02-13,107,17972.03,Em Aberto,29.0,Sul
CONTR_2026_02188,Acerta Credito Integrado,2026-03-08,72,1363.92,Acordo Firmado,86.0,Nordeste
CONTR_2026_02189,Acerta Credito Integrado,2026-04-06,102,5733.09,Insucesso,90.0,Centro-Oeste
CONTR_2026_02190,Nexus Mediacao Financeira,2026-03-15,86,3384.58,Em Aberto,82.0,Sudeste
CONTR_2026_02191,Vertice Asset e Cobranca,2026-02-09,82,1743.31,Insucesso,89.0,Nordeste
CONTR_2026_02192,Fenix Recuperacao de Credito,2026-04-12,71,1324.61,Acordo Firmado,85.0,Sudeste
CONTR_2026_02193,Nexus Mediacao Financeira,2026-03-27,94,2721.89,Em Aberto,88.0,Sudeste
CONTR_2026_02194,Nexus Mediacao Financeira,2026-01-14,115,1764.07,Ajuizado,56.0,Sul
CONTR_2026_02195,Fenix Recuperacao de Credito,2026-03-04,60,15294.51,Insucesso,92.0,Nordeste
CONTR_2026_02196,Vertice Asset e Cobranca,2026-03-22,88,2603.61,Acordo Firmado,53.0,Sudeste
CONTR_2026_02197,Vertice Asset e Cobranca,2026-03-26,104,1694.31,Em Aberto,3.0,Sudeste
CONTR_2026_02198,Acerta Credito Integrado,2026-02-20,110,8541.47,Em Aberto,13.0,Sul
CONTR_2026_02199,Nexus Mediacao Financeira,2026-04-22,145,3874.33,Acordo Firmado,38.0,Nordeste
CONTR_2026_02200,Vertice Asset e Cobranca,2026-03-20,107,10478.8,Em Aberto,70.0,Sul
CONTR_2026_02201,Vertice Asset e Cobranca,2026-02-27,77,10314.11,Acordo Firmado,11.0,Sudeste
CONTR_2026_02202,Fenix Recuperacao de Credito,2026-01-15,72,25585.39,Em Aberto,23.0,Sudeste
CONTR_2026_02203,Vertice Asset e Cobranca,2026-03-06,72,9343.82,Insucesso,73.0,Sudeste
CONTR_2026_02204,Fenix Recuperacao de Credito,2026-03-29,70,2404.96,Insucesso,56.0,Sudeste
CONTR_2026_02205,Acerta Credito Integrado,2026-02-24,96,5614.86,Ajuizado,17.0,Norte
CONTR_2026_02206,Fenix Recuperacao de Credito,2026-04-29,102,4935.38,Ajuizado,9.0,Sudeste
CONTR_2026_02207,Vertice Asset e Cobranca,2026-03-17,114,4748.31,Ajuizado,83.0,Nordeste
CONTR_2026_02208,Acerta Credito Integrado,2026-01-10,109,2960.62,Acordo Firmado,99.0,Sul
CONTR_2026_02209,Vertice Asset e Cobranca,2026-04-20,127,2379.5,Ajuizado,96.0,Sudeste
CONTR_2026_02210,Fenix Recuperacao de Credito,2026-04-16,69,7509.69,Em Aberto,92.0,Sudeste
CONTR_2026_02211,Acerta Credito Integrado,2026-02-11,139,1736.6,Ajuizado,28.0,Sul
CONTR_2026_02212,Acerta Credito Integrado,2026-04-26,71,1454.45,Acordo Firmado,79.0,Sudeste
CONTR_2026_02213,Fenix Recuperacao de Credito,2026-04-05,100,3600.22,Em Aberto,19.0,Sudeste
CONTR_2026_02214,Vertice Asset e Cobranca,2026-01-11,84,8011.43,Acordo Firmado,97.0,Centro-Oeste
CONTR_2026_02215,Acerta Credito Integrado,2026-04-28,89,11345.0,Em Aberto,87.0,Nordeste
CONTR_2026_02216,Vertice Asset e Cobranca,2026-01-16,110,5084.02,Insucesso,92.0,Nordeste
CONTR_2026_02217,Acerta Credito Integrado,2026-03-14,46,10360.8,Acordo Firmado,4.0,Centro-Oeste
CONTR_2026_02218,Vertice Asset e Cobranca,2026-04-21,65,1328.08,Acordo Firmado,47.0,Sul
CONTR_2026_02219,Acerta Credito Integrado,2026-03-19,112,4238.24,Acordo Firmado,47.0,Nordeste
CONTR_2026_02220,Fenix Recuperacao de Credito,2026-01-19,89,1915.82,Acordo Firmado,31.0,Nordeste
CONTR_2026_02221,Acerta Credito Integrado,2026-01-31,82,5569.96,Ajuizado,99.0,Sul
CONTR_2026_02222,Nexus Mediacao Financeira,2026-03-14,56,13890.79,Insucesso,5.0,Sudeste
CONTR_2026_02223,Fenix Recuperacao de Credito,2026-04-10,82,1236.08,Em Aberto,33.0,Centro-Oeste
CONTR_2026_02224,Fenix Recuperacao de Credito,2026-02-22,110,6716.43,Acordo Firmado,48.0,Centro-Oeste
CONTR_2026_02225,Fenix Recuperacao de Credito,2026-04-13,73,9059.5,Em Aberto,32.0,Nordeste
CONTR_2026_02226,Vertice Asset e Cobranca,2026-04-28,130,8022.3,Em Aberto,79.0,Norte
CONTR_2026_02227,Vertice Asset e Cobranca,2026-03-31,122,1299.84,Em Aberto,59.0,Sul
CONTR_2026_02228,Nexus Mediacao Financeira,2026-01-08,79,2155.1,Em Aberto,98.0,Sul
CONTR_2026_02229,Vertice Asset e Cobranca,2026-01-24,72,1695.78,Acordo Firmado,64.0,Sudeste
CONTR_2026_02230,Vertice Asset e Cobranca,2026-01-08,15,1646.64,Insucesso,47.0,Nordeste
CONTR_2026_02231,Acerta Credito Integrado,2026-03-24,57,7750.08,Acordo Firmado,9.0,Sudeste
CONTR_2026_02232,Fenix Recuperacao de Credito,2026-04-21,55,3965.09,Acordo Firmado,35.0,Sudeste
CONTR_2026_02233,Fenix Recuperacao de Credito,2026-02-17,47,7651.68,Em Aberto,47.0,Norte
CONTR_2026_02234,Acerta Credito Integrado,2026-01-30,88,3437.32,Ajuizado,88.0,Sudeste
CONTR_2026_02235,Nexus Mediacao Financeira,2026-02-27,99,1822.43,Insucesso,82.0,Nordeste
CONTR_2026_02236,Nexus Mediacao Financeira,2026-03-27,144,7537.26,Acordo Firmado,17.0,Sudeste
CONTR_2026_02237,Acerta Credito Integrado,2026-02-24,91,6118.26,Em Aberto,1.0,Nordeste
CONTR_2026_02238,Fenix Recuperacao de Credito,2026-03-14,28,1799.42,Em Aberto,55.0,Norte
CONTR_2026_02239,Fenix Recuperacao de Credito,2026-03-03,67,14109.14,Acordo Firmado,11.0,Sudeste
CONTR_2026_02240,Fenix Recuperacao de Credito,2026-04-18,108,3047.5,Acordo Firmado,33.0,Norte
CONTR_2026_02241,Acerta Credito Integrado,2026-02-17,87,6517.14,Insucesso,70.0,Nordeste
CONTR_2026_02242,Fenix Recuperacao de Credito,2026-01-04,115,1362.52,Em Aberto,56.0,Sudeste
CONTR_2026_02243,Nexus Mediacao Financeira,2026-02-06,74,4126.33,Em Aberto,64.0,Nordeste
CONTR_2026_02244,Vertice Asset e Cobranca,2026-01-08,124,17872.02,Em Aberto,93.0,Sudeste
CONTR_2026_02245,Acerta Credito Integrado,2026-01-01,97,12080.14,Acordo Firmado,51.0,Sudeste
CONTR_2026_02246,Nexus Mediacao Financeira,2026-04-02,98,2450.95,Em Aberto,20.0,Sudeste
CONTR_2026_02247,Fenix Recuperacao de Credito,2026-03-11,94,11765.21,Em Aberto,18.0,Sudeste
CONTR_2026_02248,Acerta Credito Integrado,2026-02-16,67,2934.12,Acordo Firmado,78.0,Nordeste
CONTR_2026_02249,Nexus Mediacao Financeira,2026-04-10,88,10760.64,Em Aberto,45.0,Nordeste
CONTR_2026_02250,Fenix Recuperacao de Credito,2026-04-27,98,7732.37,Insucesso,43.0,Centro-Oeste
CONTR_2026_02251,Fenix Recuperacao de Credito,2026-03-16,47,3369.73,Insucesso,20.0,Sul
CONTR_2026_02252,Fenix Recuperacao de Credito,2026-01-05,92,13283.86,Em Aberto,57.0,Sul
CONTR_2026_02253,Nexus Mediacao Financeira,2026-02-19,126,4520.65,Em Aberto,82.0,Nordeste
CONTR_2026_02254,Acerta Credito Integrado,2026-01-24,103,3111.39,Em Aberto,27.0,Nordeste
CONTR_2026_02255,Acerta Credito Integrado,2026-02-16,131,2840.34,Insucesso,18.0,Nordeste
CONTR_2026_02256,Nexus Mediacao Financeira,2026-01-18,102,15189.91,Acordo Firmado,17.0,Sudeste
CONTR_2026_02257,Nexus Mediacao Financeira,2026-03-25,63,8306.11,Acordo Firmado,60.0,Sudeste
CONTR_2026_02258,Vertice Asset e Cobranca,2026-01-28,113,3353.14,Acordo Firmado,89.0,Nordeste
CONTR_2026_02259,Vertice Asset e Cobranca,2026-03-18,55,2666.28,Em Aberto,5.0,Nordeste
CONTR_2026_02260,Vertice Asset e Cobranca,2026-01-05,83,2388.86,Insucesso,6.0,Sudeste
CONTR_2026_02261,Acerta Credito Integrado,2026-01-30,81,2601.83,Insucesso,100.0,Sudeste
CONTR_2026_02262,Nexus Mediacao Financeira,2026-01-01,69,1788.17,Insucesso,97.0,Sul
CONTR_2026_02263,Acerta Credito Integrado,2026-03-27,161,4515.37,Em Aberto,15.0,Sudeste
CONTR_2026_02264,Vertice Asset e Cobranca,2026-03-23,87,1409.7,Acordo Firmado,39.0,Nordeste
CONTR_2026_02265,Nexus Mediacao Financeira,2026-02-15,144,1257.91,Acordo Firmado,80.0,Sudeste
CONTR_2026_02266,Nexus Mediacao Financeira,2026-03-10,100,6012.62,Acordo Firmado,51.0,Nordeste
CONTR_2026_02267,Nexus Mediacao Financeira,2026-01-31,65,1663.2,Em Aberto,88.0,Sudeste
CONTR_2026_02268,Acerta Credito Integrado,2026-03-11,77,10528.42,Ajuizado,21.0,Sudeste
CONTR_2026_02269,Fenix Recuperacao de Credito,2026-04-01,88,1764.33,Acordo Firmado,13.0,Nordeste
CONTR_2026_02270,Nexus Mediacao Financeira,2026-02-25,79,5111.74,Acordo Firmado,29.0,Sudeste
CONTR_2026_02271,Fenix Recuperacao de Credito,2026-03-30,81,6827.4,Em Aberto,98.0,Sudeste
CONTR_2026_02272,Vertice Asset e Cobranca,2026-04-03,107,2501.34,Acordo Firmado,51.0,Sul
CONTR_2026_02273,Vertice Asset e Cobranca,2026-01-28,100,12158.09,Em Aberto,67.0,Nordeste
CONTR_2026_02274,Nexus Mediacao Financeira,2026-01-16,110,4482.99,Insucesso,21.0,Nordeste
CONTR_2026_02275,Vertice Asset e Cobranca,2026-02-23,135,3094.01,Em Aberto,9.0,Sul
CONTR_2026_02276,Nexus Mediacao Financeira,2026-02-22,75,12769.68,Em Aberto,67.0,Nordeste
CONTR_2026_02277,Acerta Credito Integrado,2026-01-12,123,10971.64,Acordo Firmado,44.0,Nordeste
CONTR_2026_02278,Nexus Mediacao Financeira,2026-01-20,131,7382.95,Acordo Firmado,62.0,Sudeste
CONTR_2026_02279,Nexus Mediacao Financeira,2026-03-23,128,2915.85,Acordo Firmado,94.0,Sul
CONTR_2026_02280,Fenix Recuperacao de Credito,2026-02-03,37,3673.17,Em Aberto,67.0,Sudeste
CONTR_2026_02281,Vertice Asset e Cobranca,2026-04-29,143,7051.62,Em Aberto,62.0,Sudeste
CONTR_2026_02282,Vertice Asset e Cobranca,2026-02-22,70,2224.58,Acordo Firmado,62.0,Nordeste
CONTR_2026_02283,Vertice Asset e Cobranca,2026-03-05,34,4617.1,Acordo Firmado,60.0,Sul
CONTR_2026_02284,Fenix Recuperacao de Credito,2026-01-23,143,7891.76,Acordo Firmado,49.0,Nordeste
CONTR_2026_02285,Fenix Recuperacao de Credito,2026-04-19,105,6560.53,Em Aberto,39.0,Sul
CONTR_2026_02286,Vertice Asset e Cobranca,2026-01-27,106,7563.63,Acordo Firmado,41.0,Sudeste
CONTR_2026_02287,Vertice Asset e Cobranca,2026-04-23,80,12324.38,Acordo Firmado,50.0,Sudeste
CONTR_2026_02288,Vertice Asset e Cobranca,2026-01-17,95,18455.09,Insucesso,51.0,Sudeste
CONTR_2026_02289,Vertice Asset e Cobranca,2026-02-17,85,4265.99,Acordo Firmado,17.0,Nordeste
CONTR_2026_02290,Fenix Recuperacao de Credito,2026-01-21,71,1509.28,Acordo Firmado,53.0,Nordeste
CONTR_2026_02291,Nexus Mediacao Financeira,2026-02-19,90,10189.4,Ajuizado,55.0,Sudeste
CONTR_2026_02292,Vertice Asset e Cobranca,2026-02-09,93,1827.62,Em Aberto,78.0,Sul
CONTR_2026_02293,Fenix Recuperacao de Credito,2026-04-05,50,2438.75,Acordo Firmado,75.0,Norte
CONTR_2026_02294,Nexus Mediacao Financeira,2026-01-03,91,6494.57,Ajuizado,56.0,Sudeste
CONTR_2026_02295,Fenix Recuperacao de Credito,2026-01-17,36,8046.9,Em Aberto,1.0,Nordeste
CONTR_2026_02296,Fenix Recuperacao de Credito,2026-03-02,147,7131.44,Ajuizado,65.0,Norte
CONTR_2026_02297,Fenix Recuperacao de Credito,2026-02-19,86,4085.65,Ajuizado,64.0,Sudeste
CONTR_2026_02298,Fenix Recuperacao de Credito,2026-03-31,57,13709.27,Em Aberto,52.0,Nordeste
CONTR_2026_02299,Fenix Recuperacao de Credito,2026-03-28,105,10124.8,Em Aberto,15.0,Norte
CONTR_2026_02300,Vertice Asset e Cobranca,2026-01-06,67,6648.5,Em Aberto,2.0,Nordeste
CONTR_2026_02301,Acerta Credito Integrado,2026-01-28,89,4108.71,Acordo Firmado,12.0,Sudeste
CONTR_2026_02302,Nexus Mediacao Financeira,2026-03-13,103,4316.48,Insucesso,45.0,Nordeste
CONTR_2026_02303,Nexus Mediacao Financeira,2026-02-24,59,2167.72,Acordo Firmado,57.0,Sul
CONTR_2026_02304,Vertice Asset e Cobranca,2026-02-27,148,8763.94,Acordo Firmado,51.0,Norte
CONTR_2026_02305,Fenix Recuperacao de Credito,2026-02-14,151,11248.21,Em Aberto,2.0,Sudeste
CONTR_2026_02306,Vertice Asset e Cobranca,2026-03-13,74,9980.47,Acordo Firmado,87.0,Nordeste
CONTR_2026_02307,Fenix Recuperacao de Credito,2026-01-19,56,5160.4,Insucesso,62.0,Sul
CONTR_2026_02308,Nexus Mediacao Financeira,2026-04-12,74,10298.98,Acordo Firmado,34.0,Sudeste
CONTR_2026_02309,Fenix Recuperacao de Credito,2026-01-29,75,9012.98,Acordo Firmado,17.0,Sul
CONTR_2026_02310,Vertice Asset e Cobranca,2026-01-23,123,10129.66,Em Aberto,41.0,Nordeste
CONTR_2026_02311,Nexus Mediacao Financeira,2026-04-21,74,21268.43,Em Aberto,78.0,Sudeste
CONTR_2026_02312,Acerta Credito Integrado,2026-02-01,55,9503.66,Em Aberto,75.0,Nordeste
CONTR_2026_02313,Vertice Asset e Cobranca,2026-01-10,93,2778.28,Em Aberto,84.0,Sul
CONTR_2026_02314,Acerta Credito Integrado,2026-04-01,45,9798.02,Em Aberto,71.0,Sul
CONTR_2026_02315,Vertice Asset e Cobranca,2026-02-18,122,3555.1,Acordo Firmado,65.0,Nordeste
CONTR_2026_02316,Fenix Recuperacao de Credito,2026-03-06,9999,4830.34,Ajuizado,15.0,Sudeste
CONTR_2026_02317,Vertice Asset e Cobranca,2026-04-13,72,9157.98,Em Aberto,38.0,Nordeste
CONTR_2026_02318,Vertice Asset e Cobranca,2026-01-29,75,3104.24,Em Aberto,98.0,Nordeste
CONTR_2026_02319,Vertice Asset e Cobranca,2026-02-28,97,1332.15,Acordo Firmado,73.0,Sudeste
CONTR_2026_02320,Vertice Asset e Cobranca,2026-02-14,56,7531.8,Ajuizado,65.0,Sul
CONTR_2026_02321,Fenix Recuperacao de Credito,2026-03-08,66,12822.83,Em Aberto,9.0,Centro-Oeste
CONTR_2026_02322,Acerta Credito Integrado,2026-02-20,83,14347.71,Insucesso,42.0,Sudeste
CONTR_2026_02323,Nexus Mediacao Financeira,2026-04-21,50,9220.02,Em Aberto,66.0,Sul
CONTR_2026_02324,Vertice Asset e Cobranca,2026-04-11,76,14877.84,Ajuizado,86.0,Sudeste
CONTR_2026_02325,Acerta Credito Integrado,2026-04-05,57,9792.25,Acordo Firmado,89.0,Centro-Oeste
CONTR_2026_02326,Vertice Asset e Cobranca,2026-01-11,132,1352.81,Em Aberto,51.0,Sul
CONTR_2026_02327,Acerta Credito Integrado,2026-03-27,77,3351.26,Em Aberto,78.0,Nordeste
CONTR_2026_02328,Fenix Recuperacao de Credito,2026-03-23,61,3248.17,Insucesso,51.0,Sudeste
CONTR_2026_02329,Nexus Mediacao Financeira,2026-04-09,110,2436.95,Em Aberto,80.0,Nordeste
CONTR_2026_02330,Fenix Recuperacao de Credito,2026-01-06,71,9195.88,Ajuizado,19.0,Nordeste
CONTR_2026_02331,Vertice Asset e Cobranca,2026-03-08,56,4870.78,Ajuizado,31.0,Norte
CONTR_2026_02332,Fenix Recuperacao de Credito,2026-03-03,9999,10248.27,Em Aberto,66.0,Nordeste
CONTR_2026_02333,Nexus Mediacao Financeira,2026-01-05,-999,5798.35,Insucesso,32.0,Nordeste
CONTR_2026_02334,Nexus Mediacao Financeira,2026-01-09,115,5665.43,Insucesso,100.0,Nordeste
CONTR_2026_02335,Fenix Recuperacao de Credito,2026-01-28,89,3623.75,Em Aberto,75.0,Sudeste
CONTR_2026_02336,Vertice Asset e Cobranca,2026-03-24,93,8993.79,Em Aberto,8.0,Nordeste
CONTR_2026_02337,Vertice Asset e Cobranca,2026-04-02,106,6945.71,Ajuizado,69.0,Nordeste
CONTR_2026_02338,Vertice Asset e Cobranca,2026-04-01,70,3268.13,Acordo Firmado,98.0,Norte
CONTR_2026_02339,Fenix Recuperacao de Credito,2026-03-18,65,26436.48,Insucesso,51.0,Centro-Oeste
CONTR_2026_02340,Vertice Asset e Cobranca,2026-02-07,126,4306.82,Insucesso,47.0,Sudeste
CONTR_2026_02341,Acerta Credito Integrado,2026-02-12,107,3103.3,Em Aberto,51.0,Nordeste
CONTR_2026_02342,Fenix Recuperacao de Credito,2026-04-27,87,7020.45,Em Aberto,8.0,Sudeste
CONTR_2026_02343,Fenix Recuperacao de Credito,2026-01-21,113,2460.34,Acordo Firmado,34.0,Centro-Oeste
CONTR_2026_02344,Vertice Asset e Cobranca,2026-04-01,106,10078.76,Insucesso,4.0,Norte
CONTR_2026_02345,Fenix Recuperacao de Credito,2026-03-03,118,6902.86,Em Aberto,36.0,Nordeste
CONTR_2026_02346,Nexus Mediacao Financeira,2026-02-15,55,11403.62,Insucesso,44.0,Sudeste
CONTR_2026_02347,Nexus Mediacao Financeira,2026-03-11,88,3195.31,Em Aberto,25.0,Sudeste
CONTR_2026_02348,Vertice Asset e Cobranca,2026-02-07,123,10835.34,Em Aberto,26.0,Nordeste
CONTR_2026_02349,Nexus Mediacao Financeira,2026-02-18,140,4675.06,Acordo Firmado,33.0,Sul
CONTR_2026_02350,Fenix Recuperacao de Credito,2026-03-16,73,1504.89,Ajuizado,9.0,Sul
CONTR_2026_02351,Nexus Mediacao Financeira,2026-04-21,94,2279.41,Em Aberto,47.0,Norte
CONTR_2026_02352,Fenix Recuperacao de Credito,2026-04-15,90,2427.26,Em Aberto,72.0,Nordeste
CONTR_2026_02353,Nexus Mediacao Financeira,2026-04-27,52,8504.9,Em Aberto,17.0,Nordeste
CONTR_2026_02354,Acerta Credito Integrado,2026-03-22,81,2335.29,Insucesso,15.0,Sul
CONTR_2026_02355,Acerta Credito Integrado,2026-04-30,42,5326.74,Em Aberto,42.0,Sudeste
CONTR_2026_02356,Fenix Recuperacao de Credito,2026-02-08,84,6485.56,Acordo Firmado,54.0,Sudeste
CONTR_2026_02357,Fenix Recuperacao de Credito,2026-03-12,58,8632.95,Em Aberto,13.0,Sudeste
CONTR_2026_02358,Fenix Recuperacao de Credito,2026-01-30,95,8859.61,Acordo Firmado,50.0,Sudeste
CONTR_2026_02359,Nexus Mediacao Financeira,2026-01-21,80,7522.22,Ajuizado,44.0,Nordeste
